"masked_pin","period","tax_type","total_turnover","total_operating_expense","total_administrative_expenses","total_financial_expenses","total_other_expenses","gross_tax"
"35e3098496404af0d517f48959f7ff631a48c4bf6c0e6177d3d298192e62ccb9","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0008bcce48dd9aaeb999a7d3e900d66bb524940c43747a04be0bae3ad5fb37b3","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0005afa446b86597e07ddbd9ea14a1e761962c0ccbe90e63eae54ec07dda123d","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,198919.00
"0008bcce48dd9aaeb999a7d3e900d66bb524940c43747a04be0bae3ad5fb37b3","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00102751f09ac9f2c687046f52cbe7724275f99576cac0b5258ca3cc17b677dd","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00134c563ab819eaace892938ab69ce940661ba3dd85461893aa3ad8ea18061c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00102751f09ac9f2c687046f52cbe7724275f99576cac0b5258ca3cc17b677dd","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000778f20d435ad541ad91678b2062fbc130e15107cd2360258eccd5e1dc8368","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0019b8d76e15cfe15f4f3bdec1e6f2d55eae6acdc7177251db0f2be08fae7acd","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
fcbf5d69c9f19ed05878499dfb7686548fd4ea0cc4f18f30e65af081ad2d4532,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,87088.00
"16e7c2ac657c2bf4475f745b0c6aa597d30c1c907139802ba0390abd45abe829","2024",Income Tax - Resident Individual,146940.00,122452.45,0.00,0.00,0.00,0.00
ce642b6baadbac65884d1f214cb339fbc9b1c8dda7cf515c3d55223f016ceb81,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,10385.00
"708d03bcd6b00173503b625c3207737f9d40d6307522e4453e08b73fefd37f9d","2023",Income Tax - Resident Individual,138700.00,66760.00,0.00,0.00,0.00,0.00
f39a90428d1e5c45ed3b5696ce68554458d08dd9da7055a91840b756e9f5023e,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"1e6482f178f4fa7683e6286414a1ee0664fcec1d114158e46b5923fc0dc423f6","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,931297.00
"00f83f43df66a3d4ecbbb6ed8490586d1e10280abaeee5634a2870c1658ecd3a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"71110da7f72ecd31b1707196c88a83db8d2300cf0859a6424ada4b91f88e5fc1","2024",Income Tax - Resident Individual,1.00,0.00,0.00,0.00,0.00,112787.00
fa7d46b01c9155f35818ea35cfe73172aa79cb3a5bf596b5b66dc17fc4551159,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"09cb777c8848f922781ac02c2ab389f02625e60a1ca99a5d84b277aca8b6bf6c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,56501.00
"0e6d095a764cc2e14d105e64af7ba22cb8c718099b67732f1fc2eb533074b275","2023",Income Tax - Resident Individual,39700.00,24083.00,0.00,0.00,0.00,157570.00
"284aeb1ce644e943bf56bb1202d46889abc18561d00d7eb831ea0aa76598107e","2024",Income Tax - Company,0.00,75000.00,0.00,4915.03,34220.00,0.00
"00062ed528ad132f59b71d9c389a90f01dd7322e0f9e81e8c8bf954cb9c98680","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,12011219.00
"000cb5a4e8bacd107d43b4ac71114d665ec9a706fa8b820f73a308eb9140afc6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0017e26a75ca03c9dc0395b74565ea381ea48cfe4dd84c999785688e100d68a1","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001540490718ddc170707e4703ca67759f5bbbf6c73e6f36389ee6f2d0b916dc","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000514222b227f00bc36b23609cb26acb0bc136bf2a5c7312c7380638e2dd4d3","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,225743.00
"0001d8f8b031f7f47b60d5819a6dfe98ff8817922990f68aacb93439aa66430c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,236462.00
"000c539bc6546ea8d80c951877d7b0910dd718e3eeaf59b59f5af1fedc308241","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001540490718ddc170707e4703ca67759f5bbbf6c73e6f36389ee6f2d0b916dc","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0010288e2eb29a361cad65c4dcc7c3b4f906009d2963264be89bdb9d90dfef26","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,26002.00
"5f421d7a1ef4aabcfd7637024f9c7f2be16fbb43ae1f2d59c1e907dc89f5976f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,242364.00
c68b1f6f9220bbf85acd33d19161546eb10c653f963d46ace517f99ccf68b443,"2023",Income Tax - Resident Individual,40400.00,33667.34,0.00,0.00,0.00,288094.00
"781504d2d882eb54d7a735d6a29232c8f790352cf7e6ad5a14444b0a88783cc2","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"70689b8e275ef22859ae866649ab2a6d7efcbc1ffecab4f7438360958b824fa4","2024",Income Tax - Resident Individual,68520.00,57101.00,0.00,0.00,0.00,455901.00
"4cde4feb4371fa4d1e49e9cb743f1a9ade3175b815ad3faf7f9064c83431299d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,36200.00
"94731822498927f2c5d8d5b7aa859f64470315ea10cdcf5e2c29a33f5092c692","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b63cdfb8437bb05a2941ef21f9739663630face926a625d78cd69f62efe7fe5e,"2024",Income Tax - Company,20000.00,19995.00,0.00,0.00,0.00,1.50
c78824b00de643ef3792a9c1f05e2c7c1302f02a1f9057e9a6b5e9c9a16cf598,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1075163.00
"31e8d6847d21376ff963c248986c8e8a53108d7a5021a04d8796c19fd8e2500f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,65076.00
"581e2c9e25e43686c390fd1b4e23a5af6848e95db650782b6be1277ddcebd86a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,182510.00
f0484889f5666954f723ca2977d9cb2d542eafd51a91254f0540cea58d453a67,"2024",Income Tax - Company,1.00,0.00,0.00,0.00,0.00,0.00
b870dd373039d19e9817a29bb9c229022d9ef63161eaaf505138f73fe2ab2eb3,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"8ce1d11a270717289ac79a14f708caf415bf58fd43efb31bba7638b25eb1e9aa","2023",Income Tax - Company,97080543.00,0.00,124207.65,184165.00,8357473.00,0.00
"287be48456cd5f295d9ab8e7753c96f5628874b54b18b3a5ea1877a3ae7158d0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,297328.00
e2f8ec260e353a408bbe5c100e8bcbd605e7801a4af20a82cb4305430dacae9c,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"947abf083edf6cef9e97fcc6c7b22e2632c40fe5150fd08fedfc5038e4a0fcf1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,468.00
"0008deed5c6c3b66fe80a487bfad958ffd06e107b0a4fd2b3ab7222405d95c09","2023",Income Tax - Company,4678900.00,3247985.00,0.00,0.00,0.00,0.00
"000fbcd2f429e860e9940e3c341776d6437ef870cf36cac62790a6df1b7b1e4f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,283639.00
"0019c54de3e375845fc777893ac0622bf503c1a365090110e903c93f4c624179","2023",Income Tax - Resident Individual,1.10,0.00,0.00,0.00,0.00,295195.00
"00076d336b8a225a43a51a829166aa3c202f13b41d2cfd579e223c76961a2b3f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001a150e71e903db96b9a9b05cf1713e33a96378fe70042c0342b18938539b14","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00076d336b8a225a43a51a829166aa3c202f13b41d2cfd579e223c76961a2b3f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0019c54de3e375845fc777893ac0622bf503c1a365090110e903c93f4c624179","2024",Income Tax - Resident Individual,1.10,0.00,0.00,0.00,0.00,247433.00
"001c9130c5fd1bf00cbfad1340b1c4b11485f2ba5b92a2a12c117205e35fe27f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0005e6ecca0e3f2fd0e4365c5fedc165fd6dc6e69194121509fd8eb94dbd5a5d","2024",Income Tax - Company,0.00,10000.00,0.00,0.00,579665.00,0.00
"000fbcd2f429e860e9940e3c341776d6437ef870cf36cac62790a6df1b7b1e4f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,268775.00
"001c9130c5fd1bf00cbfad1340b1c4b11485f2ba5b92a2a12c117205e35fe27f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001a150e71e903db96b9a9b05cf1713e33a96378fe70042c0342b18938539b14","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
fe4fcf0b0d9d8915642d4d4b036eb2913cef173f9c2ef0cd1aa8021a1b6fa2c1,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,98362.00
"6345bbde1b3deba50f371d95aafd8d911e06378153d61d34bf030a9002e36821","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"64d2b90037144fff97849515e73b7452c7af0092ee390b0f7d8ddaf28ea75bdc","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b15bd2c411845869ae96aec2cd34b10ce8e988d08aefc69a6f7d46df38140d4d,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,26136.00
cc1386c7084c2fc79c3761eb02cb2a1817d8cb2417a6cd43e385b33db1bc7777,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"83e7ce0ef24b7093d8ec0a86da967b40964f6566b965fdc22747bbe87ec9f29e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,11859.00
"84d76c176065db16db38f1177f78e18e0782997d99779c371aaf4e6545e3721d","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,254006.00
fe2cf4ef15f183ff4b4dc5ae0e9f608daf40ae60f50b40acd25dec8c2b596019,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,703549.00
"851f166aca8c47ff838c03f009eb54e89b55ff09fc14e049cef1f3d0ff8c483f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,6286.00
"533dc54963a4e72a1608b55fe3493698ce3bc5a7552cf2fd5bdc5e2465315e21","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,39547.00
"4c396acc84942a9a195862ceac2114b7c5188644debd08c1a40ff87a6a4a5284","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"15be19388e42e8652af3bc306fb830643313307d5f491549810e99aa911443ad","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,594102.00
dfde42b7cc95eb0f2c2ab6f3af7f6fdee887805afba852e38c12cd5bc732f630,"2023",Income Tax - Resident Individual,6250.00,0.00,0.00,0.00,0.00,63887.00
ea611d321b2e2d76b487fb116af42f069f9076dffa1a90afe3c065b93e9592c9,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,65836.00
"62639427129b3ea69e93a2cd3c41e62d41da88ea7f07683a13b2bceb1c475320","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"07a2e5ed67dbffbb1cbaf978369b0ea2f228c2ad2a933d557ded6baa09c2b96c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,14524.00
b45f5d77a124bb03845d54184771cdcc9cc7eee5bae6f6217efafcfed9de8e0a,"2024",Income Tax - Company,53662389.00,7991988.00,8602511.00,1190891.00,31832639.00,240928.59
"2046d0152b5eefbf4a9dc652f802c71e8f01eb908ea0aaa3b599119135c01ec7","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,523381.00
ea003dcde8190f68837c036a837a35e10e7b8aa054b6eed91649d7f6a9d6c438,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,2209452.00
"00100e05dfd6b8dd44094e06bad6a24f02eb87fb2e4141af8b8fce693737da78","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,198094.00
"0005fa866294386b45e204da5763503824872890aecb67f19884aca3b1a11628","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000f5bd41b6a823b4f4367182c8a02998a1a9ddee2e96d1e3feb86443d59678e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0012b220cb983197091c7616dfca07ab6acaae1dee69cb034f5d7c916bc64d32","2023",Income Tax - Resident Individual,65540.00,0.00,0.00,0.00,0.00,0.00
"0008ceae479c164a61c34f5ebcaa05f9cb7ea5b10e24906d1c544e50ae1523eb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00100e05dfd6b8dd44094e06bad6a24f02eb87fb2e4141af8b8fce693737da78","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,175558.00
"0008ceae479c164a61c34f5ebcaa05f9cb7ea5b10e24906d1c544e50ae1523eb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0009c5d63d040789c75a26094ff46c779083a650ea92d02a6f64f891c475aa38","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000712057f7744a66fe480c28bf9ce0bca0fc890543fd86977de672e6fbd591a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,65752.00
"99b37c01fca1162ad5af4040f2418a3ccafacf90597483571eff1e3cdf16e3d6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"845b3b14f70155613a6569383225268ed84c90328c9ff4ecc5f0ad2f98a51195","2024",Income Tax - Resident Individual,408000.00,0.00,0.00,0.00,130700.50,0.00
e6afe54ca538629e6322d7506c74cc4f2dbb866628bb347c0c628f91e5b6baa9,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,156654.00
ef939d92848e7e76ae3825825e31c8182958aef89bb9621df1f01630f67e0910,"2024",Income Tax - Company,9674686.00,1716575.00,4556.00,222434.00,19907240.00,0.00
fdc02affbfac3a5302db266a99d052669fa7dcba5f1ab77c0a8ffbd67ed8f914,"2024",Income Tax - Resident Individual,3531000.00,1368105.00,0.00,61375.00,0.00,1724930.00
ea69f4b2a6b0f2677d0ed52c4773961d1b1b44b693607c346c9a194bb05e3559,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,4253.00
"08a3d4c5e9177c123ab705ddb7bf590ab3cb7d3bb5828ce4dbe18ebb15f93036","2024",Income Tax - Resident Individual,276000.00,0.00,0.00,47300.00,0.00,0.00
c1127f4664630e3cf0e11b506bf8b486fe046192e3489aed9a461100ac6ea015,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"7bdde06ceb1bda2f7c0f9dcba2dba6e9a1e33d968398c5cb9fb26ccfd58052ea","2024",Income Tax - Resident Individual,13140.00,0.00,0.00,0.00,0.00,1.00
"119997c4c82734e116fa849b40d49c88d18f0f69536abf9d6b426fe0d5e22f52","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
a2b402b811c2bb48023f854de5ca78dbeadb00d78a4c49670140c1ee69744d12,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,94789.00
"9d06a4ce68df8bc136a23926dafd0d497592252ab6d1a05e57656ef0c1a6c3ff","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,111985.00
a747003beabcc46a1270dbcfd8e598a4440c579e7fd6f44522e97b10cfcfe4b4,"2023",Income Tax - Company,3806077394.00,38560637.00,42480175.00,153801769.00,33553572.00,0.00
"98554aef43665fc32cd65881fc5f32ebe76e8a372c7b7af849b5b44f7c594a62","2024",Income Tax - Company,80000.00,35100.00,0.00,0.00,10000.00,1470.00
"000712057f7744a66fe480c28bf9ce0bca0fc890543fd86977de672e6fbd591a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001016825f5289213fcce410e50021a863a66fe18a2ca407b27fae7ff9df0ec5","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00071463894e84233a7e6b88795e3231beda95f046f6794c09dd3172d6e77b3f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00039007180a3c80b8b5ba5f7ecbbb41113035c07de678989f35c06b4493b35a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,63478.00
"000b8e0966f102f6edd73cb5c8930560e3b9d7f194c3f79a42fa680bee28a617","2024",Income Tax - Resident Individual,7500.00,7783.00,0.00,0.00,0.00,436383.00
"001c4e6ab9bb4b98ac627745b8780caa61173a23267123d9e28b9a7538bfed13","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0006444dc2e661d145dc422c9d74e0100010620828d90776032c358007ce87bb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,195503.00
"00059c33a7139f0ed6879f25a1832db8a9659bfe763e3a3e1ec1c1f150aa21ce","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000960bd59a6bdfeb35e2e03849539f4bf8b59228ae40cdca1e945214df091a2","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,145533.00
f0c11d57517e0cc510fc18a25324ef75935f48acb204acf691a4e56b9ad2e2ee,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,366316.00
fafe10796066f5a6abf34322b661eff69ac31b42f972dc0c5edcc1e7d7322dd8,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,16715.00
"76b89a95309e9b908e0c61d0d08dd41932e6f60e0e5a0a5b3dc61bd0c296997b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
aba84f397c943aaf4527470187ff1495602575ac012da5223d8078cf25211482,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1423778.00
"9eb7f73b6bb4aad1d24e10cc1555fce2559fd5843b5d6d6d1a03536baf4c2d5e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,184460.00
"6068a71159efdb7b090bcbfe6d3ba7dd7765b90991d89a505c39add8cfd8ca87","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,75847.00
f3576e466283d8f7b57abbc2c675de0652a2f1352f3268618e3e445c5935c312,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,92509.00
"3a31901e6d0181f1752c448cf4695569889d1b74ce136077e799baf2f5949c00","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1383932.00
"294204b2345da8f19d3af0d94ac43164e7a74aa8ad2d3498ed75620ed3b139b7","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0ce3bef9df7b6b25c37532308798776fe0746c13e58f91a888cfd7f05f595c75","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"3ed7e93023266ab603d6a8df2fc199f478584c7eb2285c5ad854440fc67290a8","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,7571.00
ecca33225711b83743f7520d8034ef1809eb3780bc6d17396a9e1bcbd26effb1,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,659406.00
"000960bd59a6bdfeb35e2e03849539f4bf8b59228ae40cdca1e945214df091a2","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,621916.00
"000b6abdd2cdb6ce65a827558dfd8ecf1955528c7f7bd2c1058355a5cdeb94c8","2023",Income Tax - Company,115900.00,61870.00,0.00,2218.00,0.00,1203.60
"00132ac60d0cbe6acd93700861c269b32e9b679facd552b17c5aa05a180977cb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,75795.00
"0002400a3b1900b87429c427799229078e0b418e08a77b20fed5c250b888b475","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001116724c938e6d917f91dbe46cc6b52a783d55a417e350c026e624401d851b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000b6abdd2cdb6ce65a827558dfd8ecf1955528c7f7bd2c1058355a5cdeb94c8","2024",Income Tax - Company,1.00,0.00,0.00,0.00,0.00,0.30
"00132ac60d0cbe6acd93700861c269b32e9b679facd552b17c5aa05a180977cb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,54497.00
"000b26303cae8b18935d769ad44c905a7fce0add6a30726056460aea56488b12","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0018cc4c09f89fe6fd105101a44e8dcf8585df3a04f506b39682a93eed143bd2","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e370af02224d981031ea14fdac4a2ca1a4209cc7496a0bb26970f6466089cb9d,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,32429.00
d9e8b4b50cb6ffcb058666233ce5ea8bd1c5df403b86aa35cc0dd4d792c8cdb6,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4aff24e521add6f4ab60721a17fc81d7e15f74c1eee40dd102c2955328af489c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,33972.00
fc4fed7ad5a4855c66288d7575d8a1da3f7aacb8acab84e7fdec99e36a73b1d6,"2023",Income Tax - Company,12308854.00,79600.00,282000.00,0.00,1103000.00,253599.60
caba3c4f787289e7b031663a8ac7c87d7f787aa1fe49a9af4ce0ac013618521c,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,197766.00
"921a771728f4f93d1d7b44e2d12c261aeb22c7bd2aed8735ab22878d81021124","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,259724.00
b1ad0cab2ca6fe0b4d8130d639fffa26ea04a8fdcd3c89a48b3726e1b4fcf1ed,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,105999.00
"4d2a5768287a3b42fe42afe640ea50ffd19039082851f18951ae8b615a7d29bd","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,17688.00
fec26611c46ba00208aa55560efb895d327c157489d9d146d00da2c2de3fde26,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"7dbb791cf6e8a593376dc239d1736f015e2afcc0883827fe7df677121753d2fe","2023",Income Tax - Resident Individual,32620.00,27163.87,0.00,0.00,0.00,103841.00
ce1ea35e1624bea239de4fb7264e265a07c13ad9da0c25dab3428206457ae06b,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,-2400.00
"42f16309d1eab7899c68de495190fad83daca0f5ba8b0386ca4594f8be2c85ed","2024",Income Tax - Company,2617604.00,40000.00,19760.00,26520.00,1361581.00,0.00
b52b76612c7ce97947d5af4fac5af6fe20fa4c8b4d2d97b3396549c3b430634e,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,73471.00
"93a747b9256bedc9d4f2f40db692d9de44c5321b5f2f30151252357ea6db58fd","2023",Income Tax - Company,0.00,72813.28,0.00,0.00,0.00,0.00
"01d9804d01670fa901428a4fe2755f5f0cae362499a08fcb71085766342950b9","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"11cb77c324e98166994e88f6289fb64bec384699ea64e6118bbcc7eec2d731a6","2024",Income Tax - Resident Individual,25424724.00,0.00,0.00,0.00,25954702.00,0.00
"1076d54502c2affca3c3c9765763a065aab556a26fbfc537243eb93eda6259b8","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b9802f5ba63da507be5bda28ed6819dc4e125d6c0201ff5c69deb517d4f34cf2,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,14717.00
"00120d159146c6ad0ae33375a68596de6aab49cfd8fbd4bde9947605c0a543b4","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,32820.00
"00119769e61c636a6a3e8137f9eafcaa8bc2a7d5ca0f930df6c59466c9d940bc","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,39260.00
"000a7955d3747f8db7da4cecc65376462b6269964588c58618c27bd1a1da0e23","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,94034.00
"00036c0eb867fb6d4d3a5cc540cd1897906daa5de24add500ecc3ccfbcc37739","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000217caea1435b5def2ea0c5998c52206693ec89b0f61609d2e065618f779a5","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,65942.00
"00119769e61c636a6a3e8137f9eafcaa8bc2a7d5ca0f930df6c59466c9d940bc","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,46295.00
"00142b71796524dbd4760bdc1b71ac86a1e9dc49892a3ff8341add8e9597d948","2023",Income Tax - Resident Individual,18760.00,0.00,0.00,0.00,0.00,1072749.00
"00142b71796524dbd4760bdc1b71ac86a1e9dc49892a3ff8341add8e9597d948","2024",Income Tax - Resident Individual,5033.00,0.00,0.00,0.00,0.00,1079838.00
"000a7955d3747f8db7da4cecc65376462b6269964588c58618c27bd1a1da0e23","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,46295.00
"001309d2849ccbf13577402895b1eb2da71fa35f63f3cdc6eba4b3a7a30fe4ad","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0012989e9d1d0c912ddcbb305d90f64f97bef2982dd1bb92a9c1a3869e7ab6ad","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
